"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "ER_1" "Erdos-Renyi" 21 1 0.01 0 0.00992549950200444 0.0099601889775379 1.0122438613332 1.36773185779783 29.8297387362422 29.9953000442337 29.9993173699445 29.9982821540845
"12" "ER_1" "Erdos-Renyi" 21 1 0.12 0 0.119105994024053 0.119522267730455 1.0122438613332 1.36773185779784 29.8297387362422 29.9435029694898 29.923463691265 29.9118314708079
"13" "ER_1" "Erdos-Renyi" 21 1 0.23 0 0.228286488546102 0.229084346483372 1.0122438613332 1.36773185779783 29.8297387362422 29.8915257304852 29.7659559172209 29.7453567969306
"14" "ER_1" "Erdos-Renyi" 21 1 0.34 0 0.337466983068151 0.338646425236289 1.0122438613332 1.36773185779783 29.8297387362422 29.8393664340583 29.5596115155484 29.5317769806243
"15" "ER_1" "Erdos-Renyi" 21 1 0.45 0 0.4466474775902 0.448208503989205 1.0122438613332 1.36773185779784 29.8297387362422 29.7870231536577 29.3228677822493 29.2895080007395
"16" "ER_1" "Erdos-Renyi" 21 1 0.56 0 0.555827972112249 0.557770582742122 1.0122438613332 1.36773185779784 29.8297387362422 29.7344939285122 29.0693367074011 29.0320781992583
"17" "ER_1" "Erdos-Renyi" 21 1 0.67 0 0.665008466634298 0.667332661495039 1.0122438613332 1.36773185779784 29.8297387362422 29.6817767627735 28.8100645649068 28.7704037605943
"18" "ER_1" "Erdos-Renyi" 21 1 0.78 0 0.774188961156346 0.776894740247956 1.0122438613332 1.36773185779784 29.8297387362422 29.6288696246316 28.5534603052587 28.5127171727886
"19" "ER_1" "Erdos-Renyi" 21 1 0.89 0 0.883369455678396 0.886456819000873 1.0122438613332 1.36773185779784 29.8297387362422 29.575770445401 28.3050429555181 28.2643232759886
"110" "ER_1" "Erdos-Renyi" 21 1 1 0 0.992549950200444 0.99601889775379 1.0122438613332 1.36773185779784 29.8297387362422 29.5224771185765 28.0678459378225 28.028026743215
"111" "ER_1" "Erdos-Renyi" 21 2 0.01 0 0.00992549950200444 0.0099601889775379 1.0122438613332 1.36773185779783 30.7215833297256 29.9953000442337 29.9993173699445 29.9982821540845
"112" "ER_1" "Erdos-Renyi" 21 2 0.12 0 0.119105994024053 0.119522267730455 1.0122438613332 1.36773185779784 30.7215833297256 29.9435029694898 29.923463691265 29.9118314708079
"113" "ER_1" "Erdos-Renyi" 21 2 0.23 0 0.228286488546102 0.229084346483372 1.0122438613332 1.36773185779783 30.7215833297256 29.8915257304852 29.7659559172209 29.7453567969306
"114" "ER_1" "Erdos-Renyi" 21 2 0.34 0 0.337466983068151 0.338646425236289 1.0122438613332 1.36773185779783 30.7215833297256 29.8393664340583 29.5596115155484 29.5317769806243
"115" "ER_1" "Erdos-Renyi" 21 2 0.45 0 0.4466474775902 0.448208503989205 1.0122438613332 1.36773185779784 30.7215833297256 29.7870231536577 29.3228677822493 29.2895080007395
"116" "ER_1" "Erdos-Renyi" 21 2 0.56 0 0.555827972112249 0.557770582742122 1.0122438613332 1.36773185779784 30.7215833297256 29.7344939285122 29.0693367074011 29.0320781992583
"117" "ER_1" "Erdos-Renyi" 21 2 0.67 0 0.665008466634298 0.667332661495039 1.0122438613332 1.36773185779784 30.7215833297256 29.6817767627735 28.8100645649068 28.7704037605943
"118" "ER_1" "Erdos-Renyi" 21 2 0.78 0 0.774188961156346 0.776894740247956 1.0122438613332 1.36773185779784 30.7215833297256 29.6288696246316 28.5534603052587 28.5127171727886
"119" "ER_1" "Erdos-Renyi" 21 2 0.89 0 0.883369455678396 0.886456819000873 1.0122438613332 1.36773185779784 30.7215833297256 29.575770445401 28.3050429555181 28.2643232759886
"120" "ER_1" "Erdos-Renyi" 21 2 1 0 0.992549950200444 0.99601889775379 1.0122438613332 1.36773185779784 30.7215833297256 29.5224771185765 28.0678459378225 28.028026743215
"121" "ER_1" "Erdos-Renyi" 21 3 0.01 0 0.00992549950200444 0.0099601889775379 1.0122438613332 1.36773185779783 29.2280969907816 29.9953000442337 29.9993173699445 29.9982821540845
"122" "ER_1" "Erdos-Renyi" 21 3 0.12 0 0.119105994024053 0.119522267730455 1.0122438613332 1.36773185779784 29.2280969907816 29.9435029694898 29.923463691265 29.9118314708079
"123" "ER_1" "Erdos-Renyi" 21 3 0.23 0 0.228286488546102 0.229084346483372 1.0122438613332 1.36773185779783 29.2280969907816 29.8915257304852 29.7659559172209 29.7453567969306
"124" "ER_1" "Erdos-Renyi" 21 3 0.34 0 0.337466983068151 0.338646425236289 1.0122438613332 1.36773185779783 29.2280969907816 29.8393664340583 29.5596115155484 29.5317769806243
"125" "ER_1" "Erdos-Renyi" 21 3 0.45 0 0.4466474775902 0.448208503989205 1.0122438613332 1.36773185779784 29.2280969907816 29.7870231536577 29.3228677822493 29.2895080007395
"126" "ER_1" "Erdos-Renyi" 21 3 0.56 0 0.555827972112249 0.557770582742122 1.0122438613332 1.36773185779784 29.2280969907816 29.7344939285122 29.0693367074011 29.0320781992583
"127" "ER_1" "Erdos-Renyi" 21 3 0.67 0 0.665008466634298 0.667332661495039 1.0122438613332 1.36773185779784 29.2280969907816 29.6817767627735 28.8100645649068 28.7704037605943
"128" "ER_1" "Erdos-Renyi" 21 3 0.78 0 0.774188961156346 0.776894740247956 1.0122438613332 1.36773185779784 29.2280969907816 29.6288696246316 28.5534603052587 28.5127171727886
"129" "ER_1" "Erdos-Renyi" 21 3 0.89 0 0.883369455678396 0.886456819000873 1.0122438613332 1.36773185779784 29.2280969907816 29.575770445401 28.3050429555181 28.2643232759886
"130" "ER_1" "Erdos-Renyi" 21 3 1 0 0.992549950200444 0.99601889775379 1.0122438613332 1.36773185779784 29.2280969907816 29.5224771185765 28.0678459378225 28.028026743215
