"network_id" "kind" "rep" "noise_amplitude" "noise_cov_dist" "alpha" "alpha.out" "beta" "odsr.cov" "eigen.ratio" "R_init" "R_mean" "x_bar_mean" "x_reduced_mean" "R_sd" "x_bar_sd" "x_reduced_sd" "R_acf_1" "x_bar_acf_1" "x_reduced_acf_1"
"2" "ER_1" "Erdos-Renyi" 1 0.01 0.05 0.0971282545303796 0.0995105809286842 1.01670452821078 0.000655847807587489 1.27086817563566 29.8958508698756 29.9112515870029 29.5240564869925 29.4485266794462 0.525720204201901 0.531866977443339 0.540435787547228 0.374503087635196 0.376188749676416 0.387013501841768
"3" "ER_1" "Erdos-Renyi" 1 0.01 0.2 0.0971282545303796 0.0995105809286842 1.01670452821078 0.00201787486555168 1.27086817563566 29.8958508698756 29.7186117748755 29.590124044593 29.5267074088764 1.00463075425225 0.91618166146801 0.916860275836351 0.38135652762729 0.329363736118094 0.334532493975839
"4" "ER_1" "Erdos-Renyi" 1 0.01 0.4 0.0971282545303796 0.0995105809286842 1.01670452821078 0.00405217286418056 1.27086817563566 29.8958508698756 29.6871050028315 29.7128377838734 29.6442341343922 1.39457823249359 1.31072669604585 1.31075012216695 0.411323160597685 0.335410513184389 0.338562549383826
"5" "ER_1" "Erdos-Renyi" 1 0.0325 0.05 0.0971282545303796 0.0995105809286842 1.01670452821078 0.00213150537465934 1.27086817563566 29.8958508698756 29.7368574540246 28.9954464230017 28.8939910113417 0.96890886642999 0.998909398866164 1.0125121252944 0.35952013887507 0.389694341779579 0.407483010805434
"6" "ER_1" "Erdos-Renyi" 1 0.0325 0.2 0.0971282545303796 0.0995105809286842 1.01670452821078 0.00655809331304295 1.27086817563566 29.8958508698756 29.6275420401076 28.7952248889572 28.709081188319 1.80468971879628 1.74867434866203 1.75768815834479 0.443250680189294 0.394709242728842 0.397419463818931
"7" "ER_1" "Erdos-Renyi" 1 0.0325 0.4 0.0971282545303796 0.0995105809286842 1.01670452821078 0.0131695618085868 1.27086817563566 29.8958508698756 29.1329245205612 28.7950124642825 28.7111493830533 2.45017192341503 2.4100756723228 2.39568579344192 0.425885512521589 0.493564500165465 0.49334831271281
"8" "ER_1" "Erdos-Renyi" 1 0.055 0.05 0.0971282545303796 0.0995105809286842 1.01670452821078 0.00360716294173119 1.27086817563566 29.8958508698756 29.8432016781995 28.3163498075639 28.2237649665751 1.25188270775261 1.28709734328595 1.31411959677168 0.343602430375583 0.487984652674264 0.495892503902282
"9" "ER_1" "Erdos-Renyi" 1 0.055 0.2 0.0971282545303796 0.0995105809286842 1.01670452821078 0.0110983117605342 1.27086817563566 29.8958508698756 29.3079234344468 28.4668277598702 28.3623326147031 2.35744534688124 2.10780271470506 2.11091197486362 0.457837355050544 0.350008863336878 0.352582115055364
"10" "ER_1" "Erdos-Renyi" 1 0.055 0.4 0.0971282545303796 0.0995105809286842 1.01670452821078 0.0222869507529931 1.27086817563566 29.8958508698756 28.5470943718783 27.9441173443555 27.8548066689366 3.36831603083433 3.0696385021751 3.07296982274347 0.431373121286046 0.455954333331401 0.462484198039417
"11" "ER_1" "Erdos-Renyi" 1 0.0775 0.05 0.0971282545303796 0.0995105809286842 1.01670452821078 0.00508282050880304 1.27086817563566 29.8958508698756 29.7430760610312 27.4517774074905 27.3071873616514 1.51401241071358 1.48350564674197 1.48166330219208 0.363004494658573 0.448079595663803 0.454475044047944
